time,valid_in,ready_in,valid_out,ready_out
2635000,0,0,0,1
2645000,0,0,0,1
2655000,0,0,0,1
2665000,0,0,0,1
2675000,0,0,0,1
2685000,0,0,0,1
2695000,0,0,0,1
2705000,0,0,0,1
2715000,0,0,0,0
2725000,0,0,0,1
2735000,0,0,0,1
2745000,0,0,0,0
2755000,0,0,0,1
2765000,0,0,0,0
2775000,0,0,0,1
2785000,0,0,0,1
2795000,0,0,0,1
2805000,0,0,0,1
2815000,0,0,0,1
2825000,0,0,0,0
2835000,0,0,0,1
2845000,0,0,0,1
2855000,0,0,0,1
2865000,0,0,0,1
2875000,0,0,0,0
2885000,0,0,0,0
2895000,0,0,0,1
2905000,0,0,0,0
2915000,0,0,0,0
2925000,0,0,0,1
2935000,0,0,0,0
2945000,0,0,0,1
2955000,0,0,0,0
2965000,0,0,0,1
2975000,0,0,0,1
2985000,0,0,0,1
2995000,0,0,0,1
3005000,0,0,0,1
3015000,0,0,0,0
3025000,0,0,0,1
3035000,0,0,0,0
3045000,0,0,0,1
3055000,0,0,0,1
3065000,0,0,0,1
3075000,0,0,0,1
3085000,0,0,0,1
3095000,0,0,0,1
3105000,0,0,0,1
3115000,0,0,0,0
3125000,0,0,0,1
3135000,0,0,0,1
3145000,0,0,0,1
3155000,0,0,0,1
3165000,0,0,0,1
3175000,0,0,0,1
3185000,0,0,0,1
3195000,0,0,0,1
3205000,0,0,0,1
3215000,0,0,0,1
3225000,0,0,0,1
3235000,0,0,0,0
3245000,0,0,0,1
3255000,0,0,0,1
3265000,0,0,0,1
3275000,0,0,0,1
3285000,0,0,0,1
3295000,0,0,0,1
3305000,0,0,0,1
3315000,0,0,0,1
3325000,0,0,0,1
3335000,0,0,0,0
3345000,0,0,0,0
3355000,0,0,0,1
3365000,0,0,0,1
3375000,0,0,0,0
3385000,0,0,0,1
3395000,0,0,0,1
3405000,0,0,0,0
3415000,0,0,0,1
3425000,0,0,0,0
3435000,0,0,0,1
3445000,0,0,0,1
3455000,0,0,0,1
3465000,0,0,0,0
3475000,0,0,0,1
3485000,0,0,0,0
3495000,0,0,0,0
3505000,0,0,0,1
3515000,0,0,0,1
3525000,0,0,0,0
3535000,0,0,0,1
3545000,0,0,0,1
3555000,0,0,0,0
3565000,0,0,0,1
3575000,0,0,0,1
3585000,0,0,0,0
3595000,0,0,0,1
3605000,0,0,0,0
3615000,0,0,0,1
3625000,0,0,0,1
3635000,0,0,0,0
3645000,0,0,0,1
3655000,0,0,0,1
3665000,0,0,0,0
3675000,0,0,0,0
3685000,0,0,0,1
3695000,0,0,0,1
3705000,0,0,0,1
3715000,0,0,0,1
3725000,0,0,0,1
3735000,0,0,0,1
3745000,0,0,0,1
3755000,0,0,0,0
3765000,0,0,0,1
3775000,0,0,0,1
3785000,0,0,0,0
3795000,0,0,0,1
3805000,0,0,0,1
3815000,0,0,0,1
3825000,0,0,0,0
3835000,0,0,0,1
3845000,0,0,0,1
3855000,0,0,0,0
3865000,0,0,0,1
3875000,0,0,0,0
3885000,0,0,0,0
3895000,0,0,0,0
3905000,0,0,0,1
3915000,0,0,0,1
3925000,0,0,0,0
3935000,0,0,0,1
3945000,0,0,0,1
3955000,0,0,0,1
3965000,0,0,0,1
3975000,0,0,0,0
3985000,0,0,0,1
3995000,0,0,0,1
4005000,0,0,0,1
4015000,0,0,0,1
4025000,0,0,0,1
4035000,0,0,0,0
4045000,0,0,0,1
4055000,0,0,0,1
4065000,0,0,0,0
4075000,0,0,0,1
4085000,0,0,0,1
4095000,0,0,0,1
4105000,0,0,0,1
4115000,0,0,0,0
4125000,0,0,0,1
4135000,0,0,0,0
4145000,0,0,0,1
4155000,0,0,0,1
4165000,0,0,0,1
4175000,0,0,0,0
4185000,0,0,0,0
4195000,0,0,0,0
4205000,0,0,0,1
4215000,0,0,0,1
4225000,0,0,0,0
4235000,0,0,0,0
4245000,0,0,0,1
4255000,0,0,0,1
4265000,0,0,0,0
4275000,0,0,0,1
4285000,0,0,0,1
4295000,0,0,0,0
4305000,0,0,0,0
4315000,0,0,0,1
4325000,0,0,0,1
4335000,0,0,0,1
4345000,0,0,0,1
4355000,0,0,0,1
4365000,0,0,0,0
4375000,0,0,0,1
4385000,0,0,0,1
4395000,0,0,0,1
4405000,0,0,0,1
4415000,0,0,0,1
4425000,0,0,0,1
4435000,0,0,0,1
4445000,0,0,0,0
4455000,0,0,0,1
4465000,0,0,0,0
4475000,0,0,0,1
4485000,0,0,0,1
4495000,0,0,0,1
4505000,0,0,0,1
4515000,0,0,0,1
4525000,0,0,0,1
4535000,0,0,0,1
4545000,0,0,0,1
4555000,0,0,0,1
4565000,0,0,0,1
4575000,0,0,0,1
4585000,0,0,0,1
4595000,0,0,0,1
4605000,0,0,0,1
4615000,0,0,0,1
4625000,0,0,0,1
4635000,0,0,0,1
4645000,0,0,0,1
4655000,0,0,0,1
4665000,0,0,0,1
4675000,0,0,0,1
4685000,0,0,0,1
4695000,0,0,0,1
4705000,0,0,0,1
4715000,0,0,0,1
4725000,0,0,0,1
4735000,0,0,0,0
4745000,0,0,0,1
4755000,0,0,0,1
4765000,0,0,0,1
4775000,0,0,0,0
4785000,0,0,0,1
4795000,0,0,0,1
4805000,0,0,0,0
4815000,0,0,0,0
4825000,0,0,0,0
4835000,0,0,0,1
4845000,0,0,0,1
4855000,0,0,0,1
4865000,0,0,0,1
4875000,0,0,0,0
4885000,0,0,0,1
4895000,0,0,0,0
4905000,0,0,0,1
4915000,0,0,0,1
4925000,0,0,0,1
4935000,0,0,0,1
4945000,0,0,0,1
4955000,0,0,0,1
4965000,0,0,0,1
4975000,0,0,0,1
4985000,0,0,0,1
4995000,0,0,0,1
5005000,0,0,0,1
5015000,0,0,0,1
5025000,0,0,0,1
5035000,0,0,0,1
5045000,0,0,0,1
5055000,0,0,0,0
5065000,0,0,0,1
5075000,0,0,0,1
5085000,0,0,0,1
5095000,0,0,0,1
5105000,0,0,0,1
5115000,0,0,0,1
5125000,0,0,0,1
5135000,0,0,0,1
5145000,0,0,0,1
5155000,0,0,0,0
5165000,0,0,0,0
5175000,0,0,0,1
5185000,0,0,0,1
5195000,0,0,0,1
5205000,0,0,0,1
5215000,0,0,0,0
5225000,0,0,0,1
5235000,0,0,0,1
5245000,0,0,0,1
5255000,0,0,0,1
5265000,0,0,0,1
5275000,0,0,0,1
5285000,0,0,0,1
5295000,0,0,0,1
5305000,0,0,0,1
5315000,0,0,0,0
5325000,0,0,0,0
5335000,0,0,0,1
5345000,0,0,0,1
5355000,0,0,0,1
5365000,0,0,0,0
5375000,0,0,0,1
5385000,0,0,0,0
5395000,0,0,0,1
5405000,0,0,0,1
5415000,0,0,0,1
5425000,0,0,0,1
5435000,0,0,0,1
5445000,0,0,0,0
5455000,0,0,0,1
5465000,0,0,0,1
5475000,0,0,0,0
5485000,0,0,0,1
5495000,0,0,0,1
5505000,0,0,0,1
5515000,0,0,0,1
5525000,0,0,0,1
5535000,0,0,0,1
5545000,0,0,0,0
5555000,0,0,0,1
5565000,0,0,0,0
5575000,0,0,0,0
5585000,0,0,0,1
5595000,0,0,0,1
5605000,0,0,0,1
5615000,0,0,0,1
5625000,0,0,0,1
5635000,0,0,0,1
5645000,0,0,0,0
5655000,0,0,0,1
5665000,0,0,0,1
5675000,0,0,0,1
5685000,0,0,0,1
5695000,0,0,0,0
5705000,0,0,0,1
5715000,0,0,0,1
5725000,0,0,0,1
5735000,0,0,0,0
5745000,0,0,0,1
5755000,0,0,0,1
5765000,0,0,0,1
5775000,0,0,0,1
5785000,0,0,0,1
5795000,0,0,0,1
5805000,0,0,0,0
5815000,0,0,0,1
5825000,0,0,0,0
5835000,0,0,0,1
5845000,0,0,0,1
5855000,0,0,0,1
5865000,0,0,0,0
5875000,0,0,0,1
5885000,0,0,0,1
5895000,0,0,0,1
5905000,0,0,0,0
5915000,0,0,0,1
5925000,0,0,0,1
5935000,0,0,0,1
5945000,0,0,0,1
5955000,0,0,0,0
5965000,0,0,0,1
5975000,0,0,0,1
5985000,0,0,0,1
5995000,0,0,0,1
6005000,0,0,0,1
6015000,0,0,0,1
6025000,0,0,0,1
6035000,0,0,0,1
6045000,0,0,0,1
6055000,0,0,0,1
6065000,0,0,0,1
6075000,0,0,0,1
6085000,0,0,0,1
6095000,0,0,0,1
6105000,0,0,0,1
6115000,0,0,0,1
6125000,0,0,0,1
6135000,0,0,0,1
6145000,0,0,0,1
6155000,0,0,0,1
6165000,0,0,0,1
6175000,0,0,0,0
6185000,0,0,0,0
6195000,0,0,0,1
6205000,0,0,0,1
6215000,0,0,0,1
6225000,0,0,0,1
6235000,0,0,0,0
6245000,0,0,0,0
6255000,0,0,0,1
6265000,0,0,0,1
6275000,0,0,0,1
6285000,0,0,0,1
6295000,0,0,0,0
6305000,0,0,0,1
6315000,0,0,0,1
6325000,0,0,0,1
6335000,0,0,0,1
6345000,0,0,0,1
6355000,0,0,0,0
6365000,0,0,0,0
6375000,0,0,0,1
6385000,0,0,0,1
6395000,0,0,0,1
6405000,0,0,0,1
6415000,0,0,0,0
6425000,0,0,0,1
6435000,0,0,0,1
6445000,0,0,0,1
6455000,0,0,0,0
6465000,0,0,0,0
6475000,0,0,0,1
6485000,0,0,0,0
6495000,0,0,0,0
6505000,0,0,0,1
6515000,0,0,0,0
6525000,0,0,0,0
6535000,0,0,0,0
6545000,0,0,0,1
6555000,0,0,0,1
6565000,0,0,0,0
6575000,0,0,0,0
6585000,0,0,0,1
6595000,0,0,0,1
6605000,0,0,0,1
6615000,0,0,0,1
6625000,0,0,0,1
6635000,0,0,0,1
6645000,0,0,0,0
6655000,0,0,0,1
6665000,0,0,0,1
6675000,0,0,0,0
6685000,0,0,0,1
6695000,0,0,0,1
6705000,0,0,0,1
6715000,0,0,0,1
6725000,0,0,0,1
6735000,0,0,0,1
6745000,0,0,0,0
6755000,0,0,0,1
6765000,0,0,0,1
6775000,0,0,0,0
6785000,0,0,0,1
6795000,0,0,0,0
6805000,0,0,0,1
6815000,0,0,0,1
6825000,0,0,0,1
6835000,0,0,0,1
6845000,0,0,0,1
6855000,0,0,0,1
6865000,0,0,0,1
6875000,0,0,0,0
6885000,0,0,0,1
6895000,0,0,0,1
6905000,0,0,0,1
6915000,0,0,0,1
6925000,0,0,0,0
6935000,0,0,0,1
6945000,0,0,0,1
6955000,0,0,0,1
6965000,0,0,0,1
6975000,0,0,0,1
6985000,0,0,0,1
6995000,0,0,0,1
7005000,0,0,0,1
7015000,0,0,0,1
7025000,0,0,0,0
7035000,0,0,0,1
7045000,0,0,0,1
7055000,0,0,0,1
7065000,0,0,0,1
7075000,0,0,0,0
7085000,0,0,0,1
7095000,0,0,0,1
7105000,0,0,0,1
7115000,0,0,0,1
7125000,0,0,0,1
7135000,0,0,0,0
7145000,0,0,0,0
7155000,0,0,0,0
7165000,0,0,0,0
7175000,0,0,0,1
7185000,0,0,0,0
7195000,0,0,0,1
7205000,0,0,0,0
7215000,0,0,0,1
7225000,0,0,0,1
7235000,0,0,0,1
7245000,0,0,0,1
7255000,0,0,0,1
7265000,0,0,0,0
7275000,0,0,0,0
7285000,0,0,0,1
7295000,0,0,0,1
7305000,0,0,0,1
7315000,0,0,0,0
7325000,0,0,0,1
7335000,0,0,0,0
7345000,0,0,0,1
7355000,0,0,0,1
7365000,0,0,0,1
7375000,0,0,0,0
7385000,0,0,0,1
7395000,0,0,0,1
7405000,0,0,0,0
7415000,0,0,0,1
7425000,0,0,0,1
7435000,0,0,0,0
7445000,0,0,0,0
7455000,0,0,0,1
7465000,0,0,0,0
7475000,0,0,0,1
7485000,0,0,0,1
7495000,0,0,0,1
7505000,0,0,0,1
7515000,0,0,0,1
7525000,0,0,0,1
7535000,0,0,0,0
7545000,0,0,0,0
7555000,0,0,0,0
7565000,0,0,0,0
7575000,0,0,0,1
7585000,0,0,0,1
7595000,0,0,0,0
7605000,0,0,0,1
7615000,0,0,0,1
7625000,0,0,0,1
7635000,0,0,0,0
7645000,0,0,0,1
7655000,0,0,0,1
7665000,0,0,0,1
7675000,0,0,0,1
7685000,0,0,0,1
7695000,0,0,0,1
7705000,0,0,0,1
7715000,0,0,0,0
7725000,0,0,0,1
7735000,0,0,0,0
7745000,0,0,0,1
7755000,0,0,0,1
7765000,0,0,0,0
7775000,0,0,0,1
7785000,0,0,0,0
7795000,0,0,0,1
7805000,0,0,0,0
7815000,0,0,0,1
7825000,0,0,0,1
7835000,0,0,0,1
7845000,0,0,0,1
7855000,0,0,0,1
7865000,0,0,0,1
7875000,0,0,0,1
7885000,0,0,0,1
7895000,0,0,0,1
7905000,0,0,0,0
7915000,0,0,0,1
7925000,0,0,0,1
7935000,0,0,0,1
7945000,0,0,0,0
7955000,0,0,0,1
7965000,0,0,0,1
7975000,0,0,0,1
7985000,0,0,0,0
7995000,0,0,0,1
8005000,0,0,0,1
8015000,0,0,0,0
8025000,0,0,0,1
8035000,0,0,0,1
8045000,0,0,0,1
8055000,0,0,0,0
8065000,0,0,0,1
8075000,0,0,0,1
8085000,0,0,0,1
8095000,0,0,0,1
8105000,0,0,0,1
8115000,0,0,0,1
8125000,0,0,0,1
8135000,0,0,0,1
8145000,0,0,0,0
8155000,0,0,0,1
8165000,0,0,0,1
8175000,0,0,0,1
8185000,0,0,0,1
8195000,0,0,0,0
8205000,0,0,0,1
8215000,0,0,0,0
8225000,0,0,0,1
8235000,0,0,0,1
8245000,0,0,0,1
8255000,0,0,0,1
8265000,0,0,0,0
8275000,0,0,0,0
8285000,0,0,0,1
8295000,0,0,0,1
8305000,0,0,0,0
8315000,0,0,0,0
8325000,0,0,0,1
8335000,0,0,0,1
8345000,0,0,0,0
8355000,0,0,0,1
8365000,0,0,0,0
8375000,0,0,0,0
8385000,0,0,0,1
8395000,0,0,0,0
8405000,0,0,0,0
8415000,0,0,0,0
8425000,0,0,0,0
8435000,0,0,0,1
8445000,0,0,0,0
8455000,0,0,0,0
8465000,0,0,0,1
8475000,0,0,0,1
8485000,0,0,0,1
8495000,0,0,0,1
8505000,0,0,0,0
8515000,0,0,0,1
8525000,0,0,0,1
8535000,0,0,0,1
8545000,0,0,0,1
8555000,0,0,0,0
8565000,0,0,0,1
8575000,0,0,0,1
8585000,0,0,0,1
8595000,0,0,0,1
8605000,0,0,0,1
8615000,0,0,0,1
8625000,0,0,0,1
8635000,0,0,0,1
8645000,0,0,0,1
8655000,0,0,0,1
8665000,0,0,0,0
8675000,0,0,0,0
8685000,0,0,0,1
8695000,0,0,0,1
8705000,0,0,0,1
8715000,0,0,0,1
8725000,0,0,0,1
8735000,0,0,0,0
8745000,0,0,0,0
8755000,0,0,0,1
8765000,0,0,0,1
8775000,0,0,0,1
8785000,0,0,0,0
8795000,0,0,0,1
8805000,0,0,0,1
8815000,0,0,0,1
8825000,0,0,0,1
8835000,0,0,0,0
8845000,0,0,0,1
8855000,0,0,0,1
8865000,0,0,0,1
8875000,0,0,0,1
8885000,0,0,0,0
8895000,0,0,0,0
8905000,0,0,0,1
8915000,0,0,0,1
8925000,0,0,0,1
8935000,0,0,0,1
8945000,0,0,0,1
8955000,0,0,0,1
8965000,0,0,0,1
8975000,0,0,0,0
8985000,0,0,0,1
8995000,0,0,0,1
9005000,0,0,0,1
9015000,0,0,0,1
9025000,0,0,0,1
9035000,0,0,0,1
9045000,0,0,0,1
9055000,0,0,0,1
9065000,0,0,0,1
9075000,0,0,0,1
9085000,0,0,0,1
9095000,0,0,0,0
9105000,0,0,0,1
9115000,0,0,0,0
9125000,0,0,0,1
9135000,0,0,0,1
9145000,0,0,0,1
9155000,0,0,0,1
9165000,0,0,0,1
9175000,0,0,0,1
9185000,0,0,0,1
9195000,0,0,0,1
9205000,0,0,0,1
9215000,0,0,0,1
9225000,0,0,0,1
9235000,0,0,0,1
9245000,0,0,0,0
9255000,0,0,0,0
9265000,0,0,0,1
9275000,0,0,0,1
9285000,0,0,0,0
9295000,0,0,0,0
9305000,0,0,0,1
9315000,0,0,0,1
9325000,0,0,0,0
9335000,0,0,0,0
9345000,0,0,0,0
9355000,0,0,0,0
9365000,0,0,0,0
9375000,0,0,0,1
9385000,0,0,0,1
9395000,0,0,0,1
9405000,0,0,0,0
9415000,0,0,0,1
9425000,0,0,0,1
9435000,0,0,0,1
9445000,0,0,0,1
9455000,0,0,0,1
9465000,0,0,0,1
9475000,0,0,0,1
9485000,0,0,0,0
9495000,0,0,0,1
9505000,0,0,0,1
9515000,0,0,0,1
9525000,0,0,0,0
9535000,0,0,0,0
9545000,0,0,0,0
9555000,0,0,0,1
9565000,0,0,0,0
9575000,0,0,0,1
9585000,0,0,0,1
9595000,0,0,0,1
9605000,0,0,0,1
9615000,0,0,0,0
9625000,0,0,0,0
9635000,0,0,0,1
9645000,0,0,0,1
9655000,0,0,0,1
9665000,0,0,0,1
9675000,0,0,0,1
9685000,0,0,0,1
9695000,0,0,0,1
9705000,0,0,0,1
9715000,0,0,0,1
9725000,0,0,0,1
9735000,0,0,0,1
9745000,0,0,0,1
9755000,0,0,0,1
9765000,0,0,0,1
9775000,0,0,0,0
9785000,0,0,0,1
9795000,0,0,0,0
9805000,0,0,0,1
9815000,0,0,0,1
9825000,0,0,0,1
9835000,0,0,0,0
9845000,0,0,0,0
9855000,0,0,0,1
9865000,0,0,0,1
9875000,0,0,0,0
9885000,0,0,0,1
9895000,0,0,0,1
9905000,0,0,0,1
9915000,0,0,0,1
9925000,0,0,0,1
9935000,0,0,0,1
9945000,0,0,0,1
9955000,0,0,0,0
9965000,0,0,0,0
9975000,0,0,0,0
9985000,0,0,0,1
9995000,0,0,0,0
10005000,0,0,0,1
10015000,0,0,0,1
10025000,0,0,0,1
10035000,0,0,0,0
10045000,0,0,0,1
10055000,0,0,0,1
10065000,0,0,0,1
10075000,0,0,0,1
10085000,0,0,0,1
10095000,0,0,0,1
10105000,0,0,0,1
10115000,0,0,0,1
10125000,0,0,0,1
10135000,0,0,0,0
10145000,0,0,0,0
10155000,0,0,0,1
10165000,0,0,0,0
10175000,0,0,0,0
10185000,0,0,0,1
10195000,0,0,0,1
10205000,0,0,0,0
10215000,0,0,0,0
10225000,0,0,0,1
10235000,0,0,0,1
10245000,0,0,0,1
10255000,0,0,0,1
10265000,0,0,0,0
10275000,0,0,0,1
10285000,0,0,0,1
10295000,0,0,0,1
10305000,0,0,0,1
10315000,0,0,0,1
10325000,0,0,0,0
10335000,0,0,0,1
10345000,0,0,0,1
10355000,0,0,0,1
10365000,0,0,0,1
10375000,0,0,0,1
10385000,0,0,0,1
10395000,0,0,0,1
10405000,0,0,0,1
10415000,0,0,0,0
10425000,0,0,0,1
10435000,0,0,0,1
10445000,0,0,0,1
10455000,0,0,0,1
10465000,0,0,0,1
10475000,0,0,0,1
10485000,0,0,0,1
10495000,0,0,0,1
10505000,0,0,0,1
10515000,0,0,0,1
10525000,0,0,0,1
10535000,0,0,0,1
10545000,0,0,0,1
10555000,0,0,0,1
10565000,0,0,0,0
10575000,0,0,0,0
10585000,0,0,0,1
10595000,0,0,0,0
10605000,0,0,0,0
10615000,0,0,0,1
10625000,0,0,0,0
10635000,0,0,0,0
10645000,0,0,0,1
10655000,0,0,0,1
10665000,0,0,0,1
10675000,0,0,0,1
10685000,0,0,0,1
10695000,0,0,0,1
10705000,0,0,0,1
10715000,0,0,0,1
10725000,0,0,0,1
10735000,0,0,0,1
10745000,0,0,0,1
10755000,0,0,0,0
10765000,0,0,0,1
10775000,0,0,0,1
10785000,0,0,0,0
10795000,0,0,0,1
10805000,0,0,0,0
10815000,0,0,0,1
10825000,0,0,0,0
10835000,0,0,0,1
10845000,0,0,0,1
10855000,0,0,0,0
10865000,0,0,0,1
10875000,0,0,0,1
10885000,0,0,0,0
10895000,0,0,0,1
10905000,0,0,0,1
10915000,0,0,0,1
10925000,0,0,0,1
10935000,0,0,0,1
10945000,0,0,0,1
10955000,0,0,0,1
10965000,0,0,0,1
10975000,0,0,0,1
10985000,0,0,0,1
10995000,0,0,0,1
11005000,0,0,0,0
11015000,0,0,0,1
11025000,0,0,0,0
11035000,0,0,0,1
11045000,0,0,0,1
11055000,0,0,0,1
11065000,0,0,0,1
11075000,0,0,0,1
11085000,0,0,0,1
11095000,0,0,0,0
11105000,0,0,0,1
11115000,0,0,0,1
11125000,0,0,0,0
11135000,0,0,0,1
11145000,0,0,0,1
11155000,0,0,0,0
11165000,0,0,0,1
11175000,0,0,0,1
11185000,0,0,0,1
11195000,0,0,0,0
11205000,0,0,0,1
11215000,0,0,0,0
11225000,0,0,0,1
11235000,0,0,0,0
11245000,0,0,0,1
11255000,0,0,0,1
11265000,0,0,0,1
11275000,0,0,0,1
11285000,0,0,0,1
11295000,0,0,0,1
11305000,0,0,0,1
11315000,0,0,0,1
11325000,0,0,0,0
11335000,0,0,0,0
11345000,0,0,0,0
11355000,0,0,0,1
11365000,0,0,0,1
11375000,0,0,0,1
11385000,0,0,0,1
11395000,0,0,0,1
11405000,0,0,0,0
11415000,0,0,0,0
11425000,0,0,0,1
11435000,0,0,0,1
11445000,0,0,0,1
11455000,0,0,0,1
11465000,0,0,0,1
11475000,0,0,0,1
11485000,0,0,0,1
11495000,0,0,0,1
11505000,0,0,0,1
11515000,0,0,0,1
11525000,0,0,0,1
11535000,0,0,0,0
11545000,0,0,0,1
11555000,0,0,0,0
11565000,0,0,0,1
11575000,0,0,0,1
11585000,0,0,0,1
11595000,0,0,0,0
11605000,0,0,0,1
11615000,0,0,0,1
11625000,0,0,0,1
11635000,0,0,0,1
11645000,0,0,0,1
11655000,0,0,0,1
11665000,0,0,0,1
11675000,0,0,0,1
11685000,0,0,0,1
11695000,0,0,0,1
11705000,0,0,0,0
